danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.398,0.296,-12.742,0.047,0.781,0.0806,0.138,0.728,176.233,jazz
0.54,0.424,-7.77,0.0813,0.84,7.25e-06,0.632,0.702,93.269,jazz
0.634,0.228,-13.676,0.0295,0.571,0.662,0.154,0.686,113.145,jazz
0.51,0.0155,-24.183,0.0534,0.967,0.0,0.102,0.379,129.023,jazz
0.51,0.0155,-24.183,0.0534,0.967,0.0,0.102,0.379,129.023,soul
0.343,0.21,-13.212,0.0328,0.868,1.36e-06,0.294,0.148,134.248,jazz
0.348,0.467,-9.094,0.0395,0.811,0.000321,0.0463,0.717,176.542,jazz
0.539,0.403,-9.168,0.0531,0.794,0.000613,0.278,0.699,165.301,jazz
0.42,0.161,-16.707,0.0687,0.934,0.0272,0.174,0.569,169.93,jazz
0.438,0.00756,-26.44,0.0382,0.941,0.00643,0.109,0.277,133.32,jazz
0.553,0.317,-13.658,0.0343,0.875,0.00955,0.102,0.169,72.518,jazz
0.614,0.45,-13.637,0.0378,0.679,0.128,0.117,0.857,116.403,jazz
0.509,0.224,-11.123,0.0327,0.736,0.301,0.327,0.17,112.355,jazz
0.431,0.21,-19.24,0.0299,0.937,0.921,0.108,0.493,118.996,jazz
0.52,0.266,-13.724,0.0597,0.912,0.0371,0.112,0.486,143.713,jazz
0.557,0.498,-15.132,0.0664,0.411,0.303,0.0872,0.462,100.581,jazz
0.588,0.243,-17.16,0.0333,0.968,0.629,0.144,0.471,91.665,jazz
0.449,0.832,-12.294,0.108,0.424,0.628,0.714,0.392,122.927,jazz
0.515,0.339,-16.457,0.0283,0.823,0.317,0.109,0.519,135.694,jazz
0.439,0.653,-7.394,0.0485,0.747,0.0993,0.376,0.638,156.486,jazz
0.502,0.567,-9.84,0.0427,0.657,0.000839,0.117,0.484,108.221,jazz
0.441,0.621,-8.343,0.0382,0.408,7.09e-06,0.0919,0.627,165.581,jazz
0.44,0.293,-15.082,0.0333,0.842,0.00481,0.108,0.469,89.796,jazz
0.411,0.528,-8.265,0.045,0.657,0.000877,0.237,0.462,164.786,funk
0.411,0.528,-8.265,0.045,0.657,0.000877,0.237,0.462,164.786,jazz
0.411,0.528,-8.265,0.045,0.657,0.000877,0.237,0.462,164.786,soul
0.397,0.534,-11.346,0.031,0.48,2.84e-05,0.0434,0.468,102.372,jazz
0.467,0.459,-9.706,0.0305,0.719,0.00312,0.0944,0.178,124.379,funk
0.467,0.459,-9.706,0.0305,0.719,0.00312,0.0944,0.178,124.379,jazz
0.614,0.111,-16.712,0.0553,0.964,0.0978,0.115,0.276,65.949,jazz
0.512,0.469,-6.825,0.032,0.468,0.0,0.191,0.593,78.651,jazz
0.521,0.195,-20.515,0.0415,0.986,0.897,0.711,0.239,90.594,jazz
0.424,0.475,-12.944,0.0526,0.512,0.584,0.0937,0.792,81.636,jazz
0.461,0.496,-9.734,0.0651,0.859,0.0593,0.0976,0.338,91.226,funk
0.461,0.496,-9.734,0.0651,0.859,0.0593,0.0976,0.338,91.226,jazz
0.568,0.687,-6.442,0.0345,0.395,0.0,0.0387,0.778,107.728,jazz
0.638,0.495,-10.1,0.0324,0.611,0.0234,0.16,0.642,108.516,jazz
0.409,0.594,-8.267,0.0583,0.739,0.298,0.081,0.467,187.676,funk
0.409,0.594,-8.267,0.0583,0.739,0.298,0.081,0.467,187.676,jazz
0.409,0.594,-8.267,0.0583,0.739,0.298,0.081,0.467,187.676,soul
0.599,0.521,-9.104,0.0556,0.891,0.278,0.0997,0.684,83.155,jazz
0.533,0.569,-8.596,0.0322,0.766,0.0044,0.3,0.351,77.849,jazz
0.508,0.285,-12.139,0.0332,0.419,0.0,0.122,0.444,124.372,jazz
0.528,0.355,-12.609,0.0412,0.673,1.26e-05,0.158,0.68,101.121,jazz
0.495,0.254,-12.966,0.0498,0.891,0.00226,0.243,0.719,175.003,jazz
0.443,0.231,-16.333,0.0303,0.895,0.0802,0.449,0.27,102.445,jazz
0.589,0.538,-11.474,0.0349,0.643,0.000631,0.0705,0.636,81.188,jazz
0.803,0.335,-13.331,0.0451,0.579,0.0128,0.0849,0.786,132.682,jazz
0.563,0.218,-12.369,0.0365,0.878,0.896,0.117,0.418,74.611,jazz
0.75,0.955,-8.074,0.0459,0.16,0.482,0.0888,0.923,105.638,jazz
0.586,0.713,-11.146,0.0647,0.102,0.0242,0.523,0.341,118.065,jazz
0.492,0.0859,-13.397,0.0389,0.978,0.894,0.153,0.329,132.379,jazz
0.405,0.27,-13.637,0.03,0.763,2.17e-05,0.123,0.169,136.703,jazz
0.495,0.444,-9.725,0.0376,0.531,0.000142,0.725,0.486,104.169,jazz
0.475,0.749,-7.782,0.0677,0.713,0.000458,0.185,0.67,76.281,jazz
0.49,0.628,-8.173,0.0395,0.717,0.000151,0.244,0.367,129.497,jazz
0.387,0.254,-8.792,0.0328,0.944,0.861,0.119,0.0691,135.05,jazz
0.443,0.425,-11.029,0.0562,0.524,0.00343,0.307,0.501,144.709,jazz
0.355,0.645,-10.429,0.0443,0.723,0.0432,0.0974,0.492,109.931,jazz
0.331,0.199,-18.91,0.0392,0.926,0.898,0.112,0.248,62.303,jazz
0.323,0.714,-6.823,0.0428,0.393,0.0854,0.188,0.487,148.137,jazz
0.46,0.868,-6.597,0.389,0.392,0.000264,0.792,0.801,81.27,jazz
0.439,0.513,-12.777,0.0668,0.611,1.13e-06,0.303,0.509,145.956,jazz
0.327,0.498,-16.211,0.0566,0.473,0.754,0.259,0.347,73.663,jazz
0.507,0.0439,-21.448,0.0415,0.991,0.662,0.768,0.14,108.21,jazz
0.697,0.446,-11.925,0.0397,0.395,0.00122,0.152,0.526,98.656,jazz
0.421,0.283,-14.494,0.0571,0.755,0.0114,0.0485,0.54,204.394,jazz
0.485,0.333,-16.418,0.0425,0.643,0.802,0.0695,0.66,96.524,jazz
0.391,0.513,-13.444,0.0328,0.805,0.914,0.131,0.474,92.734,jazz
0.557,0.677,-9.81,0.124,0.407,0.894,0.449,0.539,91.779,funk
0.417,0.374,-17.408,0.0486,0.913,0.94,0.116,0.105,141.187,jazz
0.516,0.696,-9.016,0.029,0.583,0.0222,0.106,0.634,105.879,jazz
0.59,0.549,-9.221,0.0255,0.499,0.00244,0.212,0.706,95.355,jazz
0.418,0.156,-13.928,0.0326,0.979,0.903,0.121,0.0832,82.513,jazz
0.442,0.533,-8.991,0.0313,0.672,0.0669,0.285,0.704,113.033,jazz
0.434,0.6,-10.784,0.0286,0.867,0.451,0.111,0.753,106.511,jazz
0.529,0.223,-12.94,0.0366,0.979,0.894,0.0998,0.0658,126.792,jazz
0.501,0.231,-14.904,0.0404,0.807,0.375,0.0962,0.334,80.936,jazz
0.604,0.634,-9.897,0.0374,0.793,0.915,0.0718,0.657,148.933,jazz
0.608,0.468,-9.788,0.0342,0.724,0.0259,0.0929,0.662,103.522,jazz
0.474,0.499,-10.613,0.0415,0.681,0.492,0.18,0.644,118.44,jazz
0.822,0.723,-5.319,0.0424,0.0197,0.0,0.0469,0.408,122.524,edm
0.822,0.723,-5.319,0.0424,0.0197,0.0,0.0469,0.408,122.524,house
0.822,0.723,-5.319,0.0424,0.0197,0.0,0.0469,0.408,122.524,pop
0.7,0.554,-5.909,0.187,0.219,1.36e-06,0.419,0.0633,97.127,pop
0.566,0.444,-12.069,0.147,0.0522,0.0,0.158,0.161,146.991,edm
0.566,0.444,-12.069,0.147,0.0522,0.0,0.158,0.161,146.991,pop
0.667,0.465,-8.096,0.0339,0.0426,0.00649,0.465,0.34,123.883,pop
0.706,0.505,-6.923,0.193,0.142,0.0,0.164,0.388,160.053,pop
0.467,0.417,-10.614,0.074,0.421,0.000202,0.102,0.171,120.021,pop
0.607,0.522,-10.028,0.0701,0.0548,0.0,0.0909,0.265,109.961,pop
0.641,0.844,-5.758,0.0465,0.0032,0.0,0.106,0.834,150.03,pop
0.682,0.392,-9.733,0.125,0.401,0.0,0.131,0.338,111.899,pop
0.764,0.676,-4.36,0.0308,0.151,0.00471,0.151,0.207,114.026,pop
0.548,0.82,-3.628,0.0528,0.318,0.0,0.312,0.445,140.065,pop
0.854,0.564,-4.964,0.0485,0.0171,0.0,0.0849,0.899,134.071,pop
0.776,0.589,-4.543,0.115,0.319,0.0,0.0715,0.668,120.034,edm
0.776,0.589,-4.543,0.115,0.319,0.0,0.0715,0.668,120.034,house
0.776,0.589,-4.543,0.115,0.319,0.0,0.0715,0.668,120.034,pop
0.731,0.588,-5.217,0.0749,0.334,0.0,0.278,0.449,80.019,pop
0.82,0.696,-4.918,0.182,0.119,0.0,0.232,0.617,144.981,pop
0.901,0.934,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,150.037,edm
0.901,0.934,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,150.037,electro
0.428,0.952,-4.624,0.111,0.000917,0.0,0.13,0.62,93.446,emo
0.486,0.904,-3.751,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,rock
0.579,0.948,-3.801,0.048,0.00185,3.3e-06,0.143,0.684,116.148,punk
0.579,0.948,-3.801,0.048,0.00185,3.3e-06,0.143,0.684,116.148,rock
0.543,0.968,-4.028,0.0702,0.0002,0.0,0.539,0.494,100.982,emo
0.543,0.968,-4.028,0.0702,0.0002,0.0,0.539,0.494,100.982,rock
0.444,0.939,-3.824,0.104,0.000645,7.72e-06,0.376,0.575,154.286,emo
0.444,0.939,-3.824,0.104,0.000645,7.72e-06,0.376,0.575,154.286,rock
0.528,0.94,-4.186,0.0588,0.000549,0.0,0.326,0.651,101.588,emo
0.528,0.94,-4.186,0.0588,0.000549,0.0,0.326,0.651,101.588,rock
0.468,0.981,-3.295,0.0609,0.000702,0.0,0.124,0.683,186.341,emo
0.468,0.981,-3.295,0.0609,0.000702,0.0,0.124,0.683,186.341,rock
0.392,0.956,-3.271,0.0961,0.00159,0.0,0.847,0.644,196.133,emo
0.392,0.956,-3.271,0.0961,0.00159,0.0,0.847,0.644,196.133,rock
0.568,0.835,-6.896,0.0687,0.0411,0.0,0.357,0.625,170.045,emo
0.434,0.556,-6.905,0.0344,0.139,1.07e-05,0.113,0.251,111.987,emo
0.379,0.715,-5.9,0.0376,0.0465,0.0,0.135,0.14,139.428,emo
0.55,0.917,-5.075,0.096,0.0114,0.0,0.221,0.879,156.958,emo
0.569,0.844,-4.859,0.121,0.289,0.0,0.349,0.59,134.804,emo
0.252,0.993,-3.079,0.16,0.0234,0.0,0.228,0.118,183.773,emo
0.252,0.993,-3.079,0.16,0.0234,0.0,0.228,0.118,183.773,rock
0.372,0.975,-3.949,0.075,0.000133,4.29e-06,0.351,0.467,162.967,emo
0.372,0.975,-3.949,0.075,0.000133,4.29e-06,0.351,0.467,162.967,rock
0.202,0.886,-3.805,0.0816,0.0286,0.0,0.643,0.192,145.781,emo
0.202,0.886,-3.805,0.0816,0.0286,0.0,0.643,0.192,145.781,rock
0.494,0.971,-3.868,0.0546,0.000389,4.45e-05,0.0978,0.185,125.019,emo
0.494,0.971,-3.868,0.0546,0.000389,4.45e-05,0.0978,0.185,125.019,rock
0.502,0.0753,-22.703,0.0322,0.942,0.314,0.0844,0.0509,132.827,emo
0.502,0.0753,-22.703,0.0322,0.942,0.314,0.0844,0.0509,132.827,rock
0.486,0.977,-3.463,0.0603,0.00237,0.0,0.298,0.413,103.501,emo
0.486,0.977,-3.463,0.0603,0.00237,0.0,0.298,0.413,103.501,rock
0.422,0.946,-3.145,0.0651,0.000181,0.0,0.231,0.262,127.03,emo
0.422,0.946,-3.145,0.0651,0.000181,0.0,0.231,0.262,127.03,rock
0.353,0.953,-3.635,0.0515,0.000129,0.0,0.34,0.48,105.236,emo
0.353,0.953,-3.635,0.0515,0.000129,0.0,0.34,0.48,105.236,rock
0.548,0.888,-4.861,0.0362,0.000902,0.00172,0.0943,0.655,115.993,emo
0.548,0.888,-4.861,0.0362,0.000902,0.00172,0.0943,0.655,115.993,rock
0.253,0.887,-4.635,0.0578,0.00114,2.99e-06,0.259,0.274,115.522,emo
0.253,0.887,-4.635,0.0578,0.00114,2.99e-06,0.259,0.274,115.522,rock
0.292,0.548,-4.977,0.0363,0.0827,0.0,0.414,0.207,175.053,emo
0.292,0.548,-4.977,0.0363,0.0827,0.0,0.414,0.207,175.053,rock
0.481,0.973,-1.945,0.0542,0.0037,0.000877,0.325,0.362,99.331,emo
0.481,0.973,-1.945,0.0542,0.0037,0.000877,0.325,0.362,99.331,rock
0.242,0.983,-2.679,0.106,5.08e-05,4.43e-05,0.303,0.301,163.366,emo
0.242,0.983,-2.679,0.106,5.08e-05,4.43e-05,0.303,0.301,163.366,rock
0.513,0.937,-3.427,0.0532,0.000111,0.000102,0.083,0.543,155.015,emo
0.513,0.937,-3.427,0.0532,0.000111,0.000102,0.083,0.543,155.015,rock
0.289,0.796,-4.22,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,emo
0.289,0.796,-4.22,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,rock
0.457,0.515,-4.31,0.0261,0.358,0.0,0.278,0.222,74.984,emo
0.457,0.515,-4.31,0.0261,0.358,0.0,0.278,0.222,74.984,rock
0.236,0.799,-5.167,0.0939,0.0136,0.0,0.0948,0.303,208.951,emo
0.236,0.799,-5.167,0.0939,0.0136,0.0,0.0948,0.303,208.951,rock
0.188,0.952,-4.499,0.201,0.00138,0.000856,0.381,0.152,155.973,emo
0.188,0.952,-4.499,0.201,0.00138,0.000856,0.381,0.152,155.973,rock
0.343,0.692,-3.926,0.0355,0.00218,0.0,0.112,0.153,174.07,emo
0.343,0.692,-3.926,0.0355,0.00218,0.0,0.112,0.153,174.07,rock
0.739,0.405,-10.524,0.107,0.972,0.0,0.0699,0.827,123.497,emo
0.739,0.405,-10.524,0.107,0.972,0.0,0.0699,0.827,123.497,rock
0.81,0.538,-5.784,0.0356,0.528,0.0,0.0951,0.828,109.97,pop
0.8,0.502,-6.062,0.0371,0.00167,0.0,0.0784,0.388,115.091,pop
0.536,0.712,-6.939,0.0772,0.225,0.0,0.332,0.456,130.18,pop
0.619,0.402,-8.054,0.0915,0.334,0.0,0.177,0.489,99.947,pop
0.54,0.576,-6.679,0.0483,0.0577,0.0,0.114,0.203,86.959,pop
0.722,0.727,-3.374,0.0508,0.166,0.0,0.177,0.656,120.04,pop
0.693,0.524,-8.379,0.0335,0.23,0.000119,0.0901,0.657,80.27,pop
0.484,0.43,-9.56,0.0341,0.363,0.0,0.0822,0.0863,130.047,pop
0.588,0.0929,-14.301,0.0443,0.95,0.00539,0.128,0.502,152.139,pop
0.506,0.124,-12.346,0.0719,0.943,0.0,0.081,0.301,84.046,pop
0.421,0.0952,-12.561,0.0479,0.931,0.000201,0.126,0.0773,109.698,pop
0.589,0.242,-10.517,0.0442,0.914,0.0,0.0887,0.257,89.749,pop
0.435,0.577,-6.532,0.109,0.646,0.0,0.125,0.468,107.058,pop
0.448,0.795,-5.639,0.359,0.0959,0.00146,0.158,0.473,132.72,pop
0.597,0.725,-5.466,0.0339,0.242,0.0,0.0831,0.514,99.988,latin
0.649,0.478,-7.503,0.0481,0.274,0.0,0.176,0.151,99.967,pop
0.45,0.3,-9.53,0.0477,0.634,3.1e-06,0.142,0.207,96.394,pop
0.806,0.571,-5.986,0.0397,0.00393,0.0,0.34,0.722,124.1,pop
0.546,0.155,-14.378,0.0428,0.987,6.02e-05,0.18,0.512,72.331,pop
0.562,0.602,-8.509,0.128,0.294,0.0481,0.11,0.458,115.954,pop
0.699,0.811,-5.11,0.174,0.0829,0.0,0.181,0.577,90.962,pop
0.608,0.499,-7.933,0.148,0.0364,0.0,0.199,0.505,138.387,pop
0.394,0.744,-5.465,0.276,0.00175,0.0,0.308,0.772,78.696,pop
0.641,0.722,-5.386,0.082,0.323,0.0,0.104,0.716,93.992,pop
0.376,0.466,-6.927,0.0353,0.514,5.8e-05,0.0781,0.276,199.835,pop
0.601,0.592,-7.256,0.0549,0.041,0.0,0.0978,0.141,106.466,pop
0.546,0.64,-6.174,0.116,0.0822,0.0,0.108,0.481,122.942,pop
0.585,0.633,-4.944,0.1,0.497,0.0,0.145,0.378,101.707,pop
0.601,0.824,-4.889,0.0986,0.0936,0.0,0.0889,0.559,154.1,pop
0.63,0.295,-7.26,0.029,0.886,0.0,0.131,0.297,123.152,pop
0.323,0.464,-11.301,0.116,0.655,2.69e-05,0.0738,0.225,78.513,pop
0.598,0.405,-8.155,0.0464,0.203,0.0,0.311,0.244,122.144,pop
0.547,0.294,-10.202,0.0482,0.0607,0.786,0.0933,0.11,105.027,pop
0.603,0.335,-9.815,0.325,0.271,0.0089,0.0478,0.199,140.046,pop
0.473,0.371,-10.219,0.0405,0.795,0.0,0.109,0.413,75.208,pop
0.422,0.349,-12.424,0.315,0.339,0.00024,0.108,0.134,57.0,pop
0.699,0.699,-5.564,0.0737,0.358,0.0,0.0912,0.611,94.977,pop
0.688,0.404,-9.481,0.0818,0.377,0.0,0.0813,0.448,75.007,pop
0.816,0.5,-4.551,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,pop
0.794,0.592,-6.973,0.129,0.0384,1.86e-05,0.111,0.177,97.201,pop
0.529,0.316,-8.675,0.0518,0.646,7.97e-05,0.106,0.0386,133.714,pop
0.295,0.384,-10.289,0.0899,0.626,0.0,0.107,0.258,75.146,pop
0.499,0.623,-6.316,0.0518,0.133,0.0,0.159,0.318,143.485,pop
0.658,0.642,-7.515,0.0493,0.222,0.0,0.357,0.556,93.011,pop
0.602,0.785,-6.129,0.0578,0.245,0.0,0.19,0.565,84.038,pop
0.637,0.521,-6.959,0.109,0.155,0.0,0.0945,0.562,83.896,pop
0.66,0.548,-7.127,0.215,0.364,0.0,0.108,0.436,86.947,pop
0.632,0.525,-5.791,0.141,0.298,0.0,0.0799,0.923,119.521,pop
0.701,0.669,-5.265,0.107,0.271,0.0,0.158,0.446,83.066,pop
0.531,0.729,-6.994,0.0283,0.000119,0.00013,0.107,0.362,97.47,rock
0.528,0.793,-9.163,0.0281,0.000264,0.0284,0.352,0.5,96.681,grunge
0.528,0.793,-9.163,0.0281,0.000264,0.0284,0.352,0.5,96.681,rock
0.319,0.803,-8.928,0.0394,0.00534,0.0126,0.177,0.589,183.031,grunge
0.319,0.803,-8.928,0.0394,0.00534,0.0126,0.177,0.589,183.031,rock
0.307,0.917,-7.599,0.0977,1.65e-05,0.00044,0.0566,0.266,101.879,grunge
0.307,0.917,-7.599,0.0977,1.65e-05,0.00044,0.0566,0.266,101.879,rock
0.647,0.857,-6.316,0.0303,0.0648,1.91e-06,0.335,0.774,123.368,rock
0.525,0.814,-8.73,0.032,0.000814,0.00542,0.256,0.665,138.739,grunge
0.525,0.814,-8.73,0.032,0.000814,0.00542,0.256,0.665,138.739,rock
0.482,0.528,-10.426,0.0272,0.000107,0.543,0.0839,0.0882,146.043,grunge
0.482,0.528,-10.426,0.0272,0.000107,0.543,0.0839,0.0882,146.043,rock
0.33,0.529,-10.043,0.0358,0.000807,0.214,0.126,0.148,140.156,grunge
0.33,0.529,-10.043,0.0358,0.000807,0.214,0.126,0.148,140.156,rock
0.279,0.721,-6.412,0.128,0.0262,0.000588,0.105,0.368,169.495,grunge
0.279,0.721,-6.412,0.128,0.0262,0.000588,0.105,0.368,169.495,rock
0.45,0.914,-6.741,0.0647,0.0106,8.18e-05,0.101,0.336,124.42,rock
0.551,0.876,-6.73,0.0316,0.000136,0.056,0.0591,0.772,123.814,rock
0.591,0.638,-6.958,0.029,0.00619,4.69e-06,0.113,0.348,131.113,grunge
0.591,0.638,-6.958,0.029,0.00619,4.69e-06,0.113,0.348,131.113,rock
0.382,0.867,-7.426,0.0399,5.91e-06,0.581,0.196,0.453,87.309,grunge
0.382,0.867,-7.426,0.0399,5.91e-06,0.581,0.196,0.453,87.309,rock
0.411,0.538,-9.542,0.0374,0.0844,0.000737,0.09,0.63,178.619,rock
0.483,0.753,-8.937,0.0832,0.425,0.000142,0.257,0.42,115.102,grunge
0.483,0.753,-8.937,0.0832,0.425,0.000142,0.257,0.42,115.102,rock
0.316,0.592,-8.916,0.0296,0.0498,0.00139,0.103,0.32,150.537,rock
0.462,0.437,-11.714,0.0282,0.165,0.0017,0.224,0.246,142.541,rock
0.439,0.811,-5.694,0.041,0.0282,0.00985,0.0611,0.312,112.928,grunge
0.439,0.811,-5.694,0.041,0.0282,0.00985,0.0611,0.312,112.928,rock
0.47,0.989,-3.857,0.0632,0.000386,0.00161,0.157,0.446,106.479,grunge
0.47,0.989,-3.857,0.0632,0.000386,0.00161,0.157,0.446,106.479,rock
0.535,0.869,-7.021,0.033,0.0619,0.000697,0.094,0.565,134.62,rock
0.479,0.883,-6.744,0.0649,0.507,0.0,0.305,0.732,78.592,rock
0.473,0.874,-3.66,0.0409,6.14e-05,0.000606,0.111,0.444,121.475,rock
0.703,0.795,-8.632,0.0409,0.433,0.0,0.453,0.631,117.946,grunge
0.703,0.795,-8.632,0.0409,0.433,0.0,0.453,0.631,117.946,rock
0.329,0.861,-5.855,0.147,0.00789,2.88e-06,0.0844,0.599,195.303,grunge
0.329,0.861,-5.855,0.147,0.00789,2.88e-06,0.0844,0.599,195.303,rock
0.639,0.839,-4.703,0.0634,0.0446,3.74e-06,0.468,0.603,101.447,rock
0.454,0.853,-6.494,0.0367,0.046,0.000198,0.334,0.531,150.081,rock
0.348,0.686,-12.748,0.0319,0.0233,0.00256,0.145,0.635,178.466,rock
0.644,0.909,-6.331,0.0435,0.0096,0.634,0.464,0.539,114.283,grunge
0.644,0.909,-6.331,0.0435,0.0096,0.634,0.464,0.539,114.283,rock
0.581,0.76,-6.502,0.0378,0.00117,0.0419,0.349,0.515,128.191,rock
0.252,0.849,-6.501,0.0581,0.0377,0.00592,0.0545,0.194,163.704,rock
0.482,0.85,-4.397,0.0473,0.00034,0.00211,0.124,0.394,134.21,grunge
0.482,0.85,-4.397,0.0473,0.00034,0.00211,0.124,0.394,134.21,rock
0.639,0.826,-5.991,0.0257,0.268,0.0227,0.14,0.882,106.798,rock
0.278,0.539,-6.99,0.0403,0.00887,3.7e-06,0.126,0.305,88.431,grunge
0.278,0.539,-6.99,0.0403,0.00887,3.7e-06,0.126,0.305,88.431,rock
0.255,0.393,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,rock
0.444,0.886,-5.705,0.0335,0.115,0.000688,0.164,0.736,151.974,rock
0.612,0.848,-9.178,0.0463,0.00291,0.00319,0.0687,0.632,136.196,grunge
0.672,0.768,-9.142,0.0445,0.0382,5.51e-05,0.0837,0.942,102.487,rock
0.635,0.647,-7.055,0.0235,0.000256,0.00132,0.358,0.464,94.196,rock
0.578,0.515,-9.541,0.0347,0.05,0.0268,0.119,0.302,112.879,rock
0.381,0.841,-6.872,0.0551,0.00199,9.48e-05,0.152,0.597,170.048,rock
0.446,0.762,-8.971,0.0422,0.000103,7.2e-05,0.26,0.276,98.993,grunge
0.446,0.762,-8.971,0.0422,0.000103,7.2e-05,0.26,0.276,98.993,rock
0.478,0.855,-7.438,0.121,0.0134,3.18e-05,0.179,0.668,151.93,rock
0.305,0.833,-7.981,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,grunge
0.305,0.833,-7.981,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,rock
0.66,0.567,-6.318,0.0289,0.00428,0.0137,0.11,0.182,107.754,grunge
0.66,0.567,-6.318,0.0289,0.00428,0.0137,0.11,0.182,107.754,rock
0.418,0.383,-11.782,0.0257,0.0718,0.0177,0.0896,0.352,87.773,rock
0.512,0.84,-6.817,0.0464,0.0278,0.142,0.077,0.0589,134.466,industrial
0.512,0.84,-6.817,0.0464,0.0278,0.142,0.077,0.0589,134.466,rock
0.21,0.945,-4.009,0.0673,1.04e-05,1.59e-05,0.107,0.372,154.639,grunge
0.21,0.945,-4.009,0.0673,1.04e-05,1.59e-05,0.107,0.372,154.639,rock
0.421,0.938,-4.212,0.0522,5.18e-05,0.00291,0.124,0.427,156.794,rock
0.259,0.868,-8.107,0.0559,0.011,4.53e-06,0.0813,0.657,174.799,rock
0.367,0.945,-3.252,0.0705,0.00014,0.0,0.169,0.216,112.63,grunge
0.367,0.945,-3.252,0.0705,0.00014,0.0,0.169,0.216,112.63,rock
0.421,0.855,-5.91,0.0437,0.00871,0.00148,0.176,0.438,120.036,rock
0.36,0.505,-9.129,0.026,0.0626,9.22e-05,0.172,0.317,74.807,rock
0.577,0.89,-6.5,0.0345,1.28e-05,0.011,0.0954,0.643,132.397,rock
0.472,0.652,-10.171,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,rock
0.539,0.893,-4.566,0.0423,0.14,0.0,0.339,0.683,135.76,rock
0.166,0.971,-5.231,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,grunge
0.166,0.971,-5.231,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,rock
0.374,0.716,-8.656,0.034,0.000285,0.00111,0.195,0.35,136.757,rock
0.664,0.695,-7.574,0.026,0.44,0.000584,0.188,0.643,118.581,rock
0.455,0.29,-11.473,0.0288,0.0614,0.00225,0.101,0.169,88.523,grunge
0.455,0.29,-11.473,0.0288,0.0614,0.00225,0.101,0.169,88.523,rock
0.426,0.929,-6.729,0.0701,0.00162,0.105,0.0789,0.539,127.059,rock
0.335,0.716,-7.02,0.0404,0.0347,0.0,0.107,0.303,121.761,grunge
0.335,0.716,-7.02,0.0404,0.0347,0.0,0.107,0.303,121.761,rock
0.432,0.778,-7.39,0.0795,0.000977,0.0,0.639,0.758,75.041,rock
0.352,0.674,-9.018,0.031,0.000124,0.12,0.18,0.145,102.489,rock
0.508,0.403,-11.734,0.0278,0.0154,0.305,0.139,0.439,83.348,rock
0.261,0.964,-6.654,0.0638,0.00141,2.87e-05,0.183,0.326,162.902,rock
0.4,0.915,-4.64,0.0306,0.173,0.345,0.317,0.742,94.804,rock
0.53,0.592,-13.444,0.0309,0.189,0.00174,0.198,0.795,150.224,rock
0.331,0.722,-8.461,0.0408,0.00204,5.35e-05,0.256,0.349,125.575,grunge
0.331,0.722,-8.461,0.0408,0.00204,5.35e-05,0.256,0.349,125.575,rock
0.648,0.978,-5.592,0.0576,0.0122,1.54e-05,0.106,0.795,93.86,rock
0.325,0.929,-5.625,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,grunge
0.325,0.929,-5.625,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,rock
0.357,0.795,-5.909,0.0337,0.0134,0.00013,0.111,0.416,97.171,grunge
0.357,0.795,-5.909,0.0337,0.0134,0.00013,0.111,0.416,97.171,rock
0.3,0.927,-4.605,0.0422,0.000157,0.000802,0.304,0.634,186.239,rock
0.349,0.781,-9.789,0.029,5.03e-05,0.0264,0.187,0.496,183.768,grunge
0.349,0.781,-9.789,0.029,5.03e-05,0.0264,0.187,0.496,183.768,rock
0.193,0.903,-7.318,0.0635,8.42e-05,0.593,0.099,0.526,217.943,emo
0.426,0.838,-4.38,0.0362,0.0532,3.02e-06,0.0829,0.182,81.089,rock
0.645,0.88,-3.403,0.0329,0.0242,2.04e-06,0.0978,0.834,125.418,rock
0.599,0.957,-5.764,0.188,0.0129,7.06e-05,0.155,0.489,103.68,rock
0.282,0.894,-4.834,0.0822,0.0118,0.0,0.347,0.466,118.809,rock
0.343,0.983,-2.359,0.212,0.00107,0.296,0.0708,0.186,124.536,rock
0.317,0.874,-4.991,0.094,0.000327,0.751,0.209,0.17,130.992,grunge
0.317,0.874,-4.991,0.094,0.000327,0.751,0.209,0.17,130.992,rock
0.525,0.535,-9.348,0.0328,0.183,0.0,0.111,0.533,80.809,rock
0.401,0.953,-4.276,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,rock
0.397,0.969,-3.892,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,grunge
